Software,RP Name,Software Type,Software Class,Research Area,Research Discipline,Software Description,Software's Web Page,Software Documentation/Link,Example Software Use (link),Area-specific Examples,Containerized Version of Software,RP Documentations for Software,Pathing
udunits,"aces, darwin, faster, stampede3",,,,,"The UDUNITS library provides support for converting between different units of physical quantities in scientific data. It enables the conversion of units such as length, time, mass, temperature, etc., to facilitate consistent unit handling in various scientific applications and datasets.",https://www.unidata.ucar.edu/software/udunits/,https://docs.unidata.ucar.edu/udunits/current/,,,,,
umi_tools,anvil,,,,,,,,,,,,
unicycler,anvil,,,,,,,,,,,,
unison,faster,,,,,,,,,,,,
unzip,"aces, faster",,,,,"UnZip is a utility tool used for extracting and viewing files compressed in the ZIP format. It allows users to decompress ZIP archives, extract individual files, and preserve the directory structure of the compressed content.",,,,,,,
upcxx,faster,,,,,,,,,,,,
usefulaf,anvil,,,,,,,,,,,,
utf8proc,"aces, faster",,,,,,,,,,,,
util-linux,"aces, faster, kyric, ookami",,,,,,,,,,,,
util-linux-uuid,"anvil, kyric",,,,,,,,,,,,
util-macros,kyric,,,,,,,,,,,,
vadr,anvil,,,,,,,,,,,,
valgrind,"aces, anvil, darwin, expanse, kyric, ookami",,Debugging and profiler,,,"Valgrind is a powerful instrumentation framework for building dynamic analysis tools that can detect memory errors, thread race conditions, and other issues in software. It provides a suite of tools that help developers improve the quality, reliability, and security of their programs by identifying and diagnosing various runtime issues.",,,,,,,
valgrind4hpc,delta,,,,,,,,,,,,
vardict-java,anvil,,,,,,,,,,,,
varlociraptor,anvil,,,,,,,,,,,,
varscan,anvil,,,,,,,,,,,,
vartrix,anvil,,,,,,,,,,,,
vasp,"aces, anvil, bridges, expanse, faster, stampede3",package,"SImulation, Modeling",Sciences,Chemistry,"The Vienna Ab initio Simulation Package (VASP) is a computer program for atomic scale materials modelling, e.g. electronic structure calculations and quantum-mechanical molecular dynamics, from first principles. Description Source:https://www.vasp.at/info/about/",https://www.vasp.at/,https://www.vasp.at/wiki/index.php/The_VASP_Manual,,,,DARWIN: https://docs.hpc.udel.edu/software/vasp/vasp,/apps/spack/anvil/apps/vasp/5.4.4.pl2-gcc-11.2.0-ivr3gqw/bin
vasp6,expanse,,,,,,,,,,,,
vatools,anvil,,,,,,,,,,,,
vawk,faster,,,,,,,,,,,,
vcf-kit,anvil,,,,,,,,,,,,
vcf2maf,"anvil, bridges",,,,,"VCF2MAF is a tool used in bioinformatics to convert VCF (Variant Call Format) files into MAF (Mutation Annotation Format) files. This conversion helps in annotating and evaluating genetic variations and mutations, enabling comprehensive analysis of genomic data.",https://github.com/trinityrnaseq/trinityrnaseq/wiki#quick-guide-for-the-impatient,https://github.com/trinityrnaseq/trinityrnaseq/wiki#quick-guide-for-the-impatient,,,,,
vcf2phylip,anvil,,,,,,,,,,,,
vcf2tsvpy,anvil,,,,,,,,,,,,
vcftools,"anvil, bridges, expanse, faster",,Bioinformatics,,,"VCFtools is a versatile set of tools for working with Variant Call Format (VCF) files commonly used in genetics and genomics research. It allows researchers to perform various operations on genetic variation data, such as filtering, summarizing, and analyzing genetic variants in VCF format.",https://vcftools.sourceforge.net/,https://vcftools.sourceforge.net/man_latest.html,,,,,
velocyto.py,anvil,,,,,"Velocyto is a computational tool for the analysis of RNA velocity, which aims to estimate the future state of individual cells in single-cell RNA sequencing data. It provides algorithms for inferring the direction and rate of change in gene expression at the single-cell level, offering insights into cellular dynamics and differentiation.",,,,,,,
velvet,anvil,,,,,,,,,,,,
vep,faster,,,,,,,,,,,,
veryfasttree,anvil,,,,,,,,,,,,
vesta,aces,,,,,,,,,,,,
vg,anvil,,,,,,,,,,,,
viennarna,anvil,,,,,,,,,,,,
virtualenv,"aces, faster",,,,,,,,,,,,
virtualgl,faster,,,,,,,,,,,,
visidata,bridges,,,,,"VisiData is an open-source multitool for data exploration and analysis in the terminal. It provides a versatile and interactive environment for working with tabular data, supporting operations such as filtering, sorting, visualization, and transformation directly in the command line.",https://www.visidata.org/,https://www.visidata.org/docs/,,,,,
visit,"anvil, bridges, darwin, delta, faster, ookami",,,,,"Visit is an open-source, interactive parallel visualization and graphical analysis tool used for visualizing scientific data. It is particularly focused on large-scale simulations and post-processing of complex data sets, enabling researchers to analyze and present their data in a visually engaging manner.",,,,,,,
vlc,anvil,,,,,,,,,,,,
vmd,"aces, anvil, darwin, expanse, faster, stampede3",application,"simulation, modeling, Chemistry",,Chemistry,"VMD is a molecular visualization program for displaying, animating, and analyzing large biomolecular systems using 3-D graphics and built-in scripting. VMD supports computers running MacOS X, Unix, or Windows, is distributed free of charge, and includes source code. Description Source:https://www.ks.uiuc.edu/Research/vmd/",https://www.ks.uiuc.edu/Research/vmd/,https://www.ks.uiuc.edu/Research/vmd/current/docs.html,,,,,
voro++,"aces, faster",,,,,,,,,,,,
vpl,kyric,,,,,"VPL (Virtual Programming Lab) is an online platform and learning environment for teaching and practicing programming concepts through interactive coding exercises and assignments. It provides a virtual environment where students can write, compile, and test code, allowing educators to create programming labs and assessments in various programming languages.",,,,,,,
vscode,"aces, anvil",,,,,,,,,,,,
vsearch,anvil,,,,,,,,,,,,
vtk,"aces, anvil, faster",,,,,"VTK (Visualization Toolkit) is an open-source software system for 3D computer graphics, image processing, and visualization. It provides a wide range of tools and algorithms for creating and interacting with visualizations of scientific data, making it a versatile platform for researchers, engineers, and developers in various disciplines.",,,,,,,
vtune,"aces, darwin, faster, kyric, stampede3",,Debugging and profiling,,,"VTune Profiler, also known as Intel VTune, is a performance profiling tool developed by Intel. It enables developers to optimize software performance on Intel architecture platforms by providing detailed insights into application behavior, identifying performance bottlenecks, and suggesting optimizations.",https://www.intel.com/content/www/us/en/developer/tools/oneapi/vtune-profiler.html#gs.62irth,https://www.intel.com/content/www/us/en/developer/tools/oneapi/vtune-profiler.html#gs.62irth,,,,,
vulkansdk,"aces, faster",,,,,,,,,,,,
wannier90,"anvil, expanse, faster",,,,,Wannier90 is an open-source code (released under GPLv2) for generating maximally-localized Wannier functions and using them to compute advanced electronic properties of materials with high efficiency and accuracy.,,,,,,,/apps/spack/anvil/external/vasp/wannier90-3.1.0-gcc-11.2.0/bin
wayland,"aces, faster",,,,,"Wayland is a protocol for a compositor to talk to its clients and a library for the reference implementation of that protocol. It serves as an alternative to the X Window System, providing a simpler and more efficient approach to handling graphical environments in Linux and Unix systems.",https://wayland.freedesktop.org/,https://wayland.freedesktop.org/docs/html/,,,,,
waylandpp,"aces, faster",,,,,,,,,,,,
webkitgtk+,"aces, faster",,,,,,,,,,,,
weblogo,anvil,,,,,,,,,,,,
webproxy,"aces, faster",,,,,"WebProxy is a tool or service that acts as an intermediary between a client and the internet to provide functionalities such as web content filtering, caching, and increased privacy and security. It can intercept and filter web requests, block access to certain sites, and improve network performance.",,,,,,,
westpa,delta,,,,,WESTPA (Weighted Ensemble Simulation Toolkit with Parallelization and Analysis) is a software package designed for performing weighted ensemble simulations in the field of computational chemistry and biophysics. It enables researchers to explore complex molecular processes by parallelizing simulations and analyzing a diverse range of system trajectories.,,,,,,,
wget,aces,,,,,,,,,,,,
wgss,darwin,,,,,,,,,,,,
whatshap,anvil,,,,,,,,,,,,
wiggletools,anvil,,,,,,,,,,,,
winnowmap,anvil,,,,,,,,,,,,
wpebackend-fdo,"aces, faster",,,,,,,,,,,,
wps,"expanse, faster",,,,,,,,,,,,
wrf,"aces, darwin, expanse, faster",application,"Climate//Weather, Simulation",,,"The Weather Research and Forecasting (WRF) Model represents a cutting-edge mesoscale system for numerical weather prediction, designed to serve both atmospheric research and practical forecasting needs. Description Source:https://www.mmm.ucar.edu/models/wrf",https://www.mmm.ucar.edu/models/wrf,https://www2.mmm.ucar.edu/wrf/users/docs/user_guide_v4/contents.html,,,,DARWIN: https://docs.hpc.udel.edu/software/wrf/wrf,
wtdbg,anvil,,,,,,,,,,,,
wxpython,"aces, faster",,,,,,,,,,,,
wxwidgets,"aces, faster",,,,,"wxWidgets is a C++ library that allows developers to create native applications with a single codebase that can run on various platforms, including Windows, macOS, and Linux. It provides a set of GUI widgets and tools for building desktop applications with a consistent look and feel across different operating systems.",,,,,,,
x11,"aces, faster",,,,,"X11, also known as the X Window System, is a windowing system software used in Unix-like operating systems to provide a graphical user interface. It defines a protocol for client-server communication to render graphics and manage windows, allowing applications to display graphical elements on the screen.",,,,,,,
x264,"aces, faster",,,,,"x264 is an open-source software library for encoding video streams into the H.264/MPEG-4 AVC format. It provides a highly efficient and high-quality encoding solution widely used in video compression, streaming, and multimedia applications. x264 offers advanced encoding parameters for optimizing compression and video quality.",,,,,,,
x265,"aces, faster",,,,,"x265 is an open-source HEVC (High Efficiency Video Coding) encoder that enables efficient video compression for high-quality, high-resolution video content. It provides advanced encoding features and optimizations for achieving significant bitrate reduction while maintaining visual quality, making it suitable for various multimedia applications.",,,,,,,
xalt,"anvil, stampede3",,,,,"XALT (XALT: Cross-Platform Application Launching Tool) is a software tool designed to track job and process information on High-Performance Computing (HPC) systems. It captures and logs job-specific metadata such as software usage, compiler options, resource consumption, and job dependencies to facilitate performance analysis and optimization.",,,,,,,
xarray,"aces, faster",,,,,"xarray is a powerful Python library designed for handling multi-dimensional arrays and datasets. It provides labeled array data structures that simplify data manipulation, analysis, and visualization in scientific computing and data science applications. xarray is particularly useful for working with labeled, multi-dimensional data in climate science, geoscience, and other domains.",https://github.com/pydata/xarray?tab=readme-ov-file#xarray-n-d-labeled-arrays-and-datasets,https://github.com/pydata/xarray?tab=readme-ov-file#documentation,,,,,
xcb-util-image,anvil,,,,,,,,,,,,
xcb-util-keysyms,anvil,,,,,,,,,,,,
xcb-util-renderutil,anvil,,,,,,,,,,,,
xcb-util-wm,anvil,,,,,,,,,,,,
xclock,delta,,,,,"xclock is a simple graphical clock application in the X Window System, commonly found in Unix and Unix-like operating systems. It provides a basic analog or digital clock display on the desktop, allowing users to track time visually and customize the clock appearance.",,,,,,,
